pdf_procedure_id,primary_procedure_id,default_modifiers,mapping_confidence,needs_review
tosp_sd724v,pap_vein_insertion_of_inferior_vena_caval_filter,[],high,false
tosp_sd725a,pap_artery_diagnostic_angiogram_of_multiple_vessels,[],high,false
tosp_sd725h,pap_heart_placement_of_epicardial_pacing_wires_heart_coronary_angiography_and,[],high,false
tosp_sd725v,pap_vein_embolisation_of_more_than_2_vessels,"[""percutaneous"", ""transcatheter""]",med,false
tosp_sd726a,pap_artery_diagnostic_angiogram_using_microcatheter,[],low,true
tosp_sd726v,pap_vein_embolization_of_1_to_2_vessels,"[""percutaneous"", ""transcatheter""]",med,false
tosp_sd727a,pap_artery_stent_graft_covered_stent_placement,"[""endovascular""]",med,false
tosp_sd727h,pap_heart_synchronised_cardioversion_oct_without_pci,[],low,true
tosp_sd727v,pap_vein_retrieval_of_inferior_vena_caval_filter,[],high,false
tosp_sd728a,pap_artery_stent_placement,"[""endovascular""]",med,false
tosp_sd728h,pap_heart_trans_cathetar_patent_ductus_arteriosus_occlusion,"[""percutaneous""]",med,false
tosp_sd728v,pap_vein_injection_3_or_more_hand_size_area,[],high,false
tosp_sd729a,pap_artery_flush_aortogram_or_single_vessel_diagnostic_angiogram,[],high,false
tosp_sd729h,pap_heart_trans_myocardial_revascularisation_as_a_sole_procedure,[],high,false
tosp_sd730a,pap_artery_embolisation_of_1_to_2_vessels,"[""percutaneous"", ""transcatheter""]",med,false
tosp_sd730h,pap_heart_trans_myocardial_revascularisation_as_an_adjunct_procedure,[],high,false
tosp_sd731a,pap_artery_embolisation_of_more_than_2_vessels,"[""percutaneous"", ""transcatheter""]",med,false
tosp_sd731h,pap_heart_valve_1_valve,[],high,false
tosp_sd732a,pap_artery_pseudoaneurysm_excision_and_ligation,[],high,false
tosp_sd732h,pap_heart_valve_more_than_1_valve,[],high,false
tosp_sd733a,pap_artery_pseudoaneurysm_excision_and_patch_repair,[],high,false
tosp_sd733h,pap_heart_septal_defects_patent_foramen_ovale_defect_closure,[],high,false
tosp_sd734a,pap_artery_pseudoaneurysm_thrombin_injection,[],high,false
tosp_sd735a,pap_artery_visceral_stenosis_angioplasty_of_visceral_artery,[],high,false
tosp_sd735h,pap_heart_and_heart_catherisation,"[""left"", ""right""]",high,false
tosp_sd736a,pap_artery_visceral_stenosis_stenting,[],high,false
tosp_sd737a,pap_valve_or_clip_implantation,"[""endovascular"", ""transcatheter""]",low,true
tosp_sd738a,pap_aorta_thoracic_aortic_aneurysm_thoracic_aneurysm_repair,"[""endovascular""]",med,false
tosp_sd739a,pap_aorta_thoracoabdominal_aortic_aneurysm_aneurysm_repair,"[""endovascular""]",med,false
tosp_sd739h,pap_heart_electrophysiology_study_without_ablation,[],low,true
tosp_sd740h,pap_heart_atrial_appendage_closure,"[""left""]",low,true
tosp_sd741a,pap_aorta_total_arch_replacement,[],high,false
tosp_sd741b,pap_blood_vessels_vascular_intervention_radiology_intravascular_foreign_body_retriev,[],high,false
tosp_sd742a,pap_artery_peripheral_arterial_diagnostic_intravascular_ultrasound,[],high,false
tosp_sd742h,pap_heart_coronary_disease_coronary_artery_bypass_graft,[],high,false
tosp_sd743h,pap_intracoronary_physiological_assessment_and_or_imaging_visualization_inclusive_of,[],high,false
tosp_sd800a,pap_aorta_abdominal_aortic_aneurysm_excision_and_insertion_of_graft,[],high,false
tosp_sd800b,pap_blood_vessels_reactionary_secondary_hemorrhage_after_minor_operation_hemostasis,[],high,false
tosp_sd800h,pap_heart_intrathoracic_operation,[],high,false
tosp_sd800v,pap_vein_microvascular_repair,[],high,false
tosp_sd800z,pap_organ_procurement_costs_heart,[],high,false
tosp_sd801a,pap_aorta_descending_aortic_aneurysm_excision_and_insertion_of_graft,[],high,false
tosp_sd801h,pap_heart_aortic_mitral_valve_lesions_balloon_valvuloplasty_heart_ablation_of_arrthy,"[""percutaneous""]",med,false
tosp_sd801v,pap_vein_ligation,[],high,false
tosp_sd801z,pap_organ_procurement_costs_lung,[],high,false
tosp_sd802a,pap_aorta_ruptured_abdominal_aortic_aneurysm_excision_and_insertion_of_graft,[],high,false
tosp_sd802h,pap_circuit_or_focus_or_isolation_procedure_involving_1_atrial_chamber_only_not_requ,[],low,true
tosp_sd802v,pap_vein_trauma_repair,[],high,false
tosp_sd803a,pap_aorta_thoraco_abdominal_aneurysm_excision_and_insertion_of_graft,[],high,false
tosp_sd803h,pap_electrophysiological_techniques_heart_arrhythmia_implantable_cardioverter_defibr,[],high,false
tosp_sd803v,pap_vein_arterio_venous_fistula_dissection_and_ligation,[],high,false
tosp_sd804a,pap_aorta_insertion_removal_of_intra_aortic_balloon,[],high,false
tosp_sd804h,pap_heart_biventricular_pacing,[],high,false
tosp_sd804v,pap_vein_varicosity_stripping_excision_multiple_ligations,"[""bilateral""]",high,false
tosp_sd805a,pap_artery_microvascular_repair,[],high,false
tosp_sd805h,pap_heart_congenital_heart_disease_open_heart_surgery,[],high,false
tosp_sd805v,pap_vein_varicosity_high_ligation_and_complete_stripping_excision_of_long_long_and_s,[],high,false
tosp_sd806a,pap_artery_thrombosis_endarterectomy,[],high,false
tosp_sd806h,pap_heart_congenital_heart_disease_open_heart_surgery,[],high,false
tosp_sd806v,pap_vein_varicosity_high_ligation_and_complete_stripping_excision_of_short_saphenous,[],high,false
tosp_sd807a,pap_artery_thrombosis_endarterectomy,[],high,false
tosp_sd807h,pap_heart_congenital_heart_disease_blalock_taussig_operation,[],high,false
tosp_sd807v,pap_vein_varicosity_high_ligation_of_short_saphenous_vein_at_sapheno_popliteal_junct,[],high,false
tosp_sd808a,pap_artery_ligation,[],high,false
tosp_sd808h,pap_heart_simple_congenital_heart_surgery,"[""open""]",med,false
tosp_sd808v,pap_vein_varicosity_multiple_ligations,[],low,true
tosp_sd809a,pap_artery_aneurysm_excision_and_insertion_of_graft,[],high,false
tosp_sd809h,pap_heart_coronary_graft_angiography,"[""right""]",low,true
tosp_sd809v,pap_vein_varicosity_sub_fascial_ligation_of_single_deep_perforator,[],high,false
tosp_sd810a,pap_artery_trauma_repair,[],high,false
tosp_sd810h,pap_heart_simple_single_vessel_coronary_intervention,"[""percutaneous""]",low,true
tosp_sd810v,pap_vein_bypass_graft,[],high,false
tosp_sd811a,pap_artery_embolism_embolectomy,[],high,false
tosp_sd811h,pap_heart_coronary_angiography_without_heart_catheterisation,"[""right""]",low,true
tosp_sd811v,pap_vein_insertion_of_central_venous_line,[],high,false
tosp_sd812a,pap_artery_thrombosis_endarterectomy,[],high,false
tosp_sd812v,pap_vein_intra_arterial_infusion_of_arteries_of_neck_thorax_abdomen,[],high,false
tosp_sd813a,pap_artery,"[""biopsy""]",med,false
tosp_sd813h,pap_heart_coronary_artery_bypass_graft_and_valve_surgery,[],high,false
tosp_sd813v,pap_vein_ligation,[],high,false
tosp_sd814a,pap_artery_embolism_embolectomy,[],high,false
tosp_sd814h,pap_heart_heart_block_replacement_of_transvenous_electrode,[],high,false
tosp_sd814v,pap_vein_saphenol_femoral_accelo_femoral_bypass_graft,[],high,false
tosp_sd815a,pap_artery_arterio_venous_fistula_excision,[],high,false
tosp_sd815h,pap_heart_heart_block_arrhythmia_insertion_of_single_chamber_pacemaker,[],high,false
tosp_sd815v,pap_vein_portal_portal_hypertension_bypass,[],high,false
tosp_sd816a,pap_artery_arterio_venous_fistula_excision,[],high,false
tosp_sd816h,pap_heart_ventricular_aneurysm_resection_without_coronary_artery_bypass,"[""left""]",low,true
tosp_sd816v,pap_vein_varicosity_sub_fascial_ligation_of_multiple_perforator,"[""endoscopic""]",med,false
tosp_sd817a,pap_artery_arterio_venous_fistula_dissection_and_repair,[],low,true
tosp_sd817h,pap_heart_patent_ductus_arteriosus_ligation,[],high,false
tosp_sd817v,pap_vena_cava_inferior_plication_ligation,[],high,false
tosp_sd818a,pap_artery_defect_arterial_patch_graft,[],high,false
tosp_sd818h,pap_heart_pericardial_disease_pericardiectomy,[],high,false
tosp_sd818v,pap_vein_central_vein_diagnostic_intravascular_ultrasound,[],high,false
tosp_sd819a,pap_artery_trauma_resection_arterial_anastomosis,[],high,false
tosp_sd819h,pap_heart_pericardial_effusion_paracentesis,[],high,false
tosp_sd820a,pap_artery_trauma_resection_micro_vascular_graft,[],high,false
tosp_sd820h,pap_heart_pericardial_effusion_transthoracic_drainage,[],high,false
tosp_sd821a,pap_artery_arterio_venuous_fistula_creation,[],high,false
tosp_sd821h,pap_heart_proximal_aortic_aneurysm_aortic_root_replacement,[],low,true
tosp_sd822a,pap_artery_axillary_femoral_subclavian_femoral_by_pass,[],high,false
tosp_sd822h,pap_heart_pulmonary_incompetence_pulmonary_artery_banding,[],high,false
tosp_sd823a,pap_artery_by_pass_graft,[],high,false
tosp_sd823h,pap_heart_pulmonary_valve_lesions_balloon_valvuloplasty,[],high,false
tosp_sd824a,pap_artery_intra_arterial_infusion,[],high,false
tosp_sd824h,pap_heart_open_heart_surgery,[],high,false
tosp_sd825a,pap_artery_invasive_blood_pressure_measurement,[],high,false
tosp_sd825h,pap_heart_open_heart_surgery_on_combined_surgery_two_procedures_at_one_sitting,[],high,false
tosp_sd826a,pap_artery_ligation,[],high,false
tosp_sd826h,pap_heart_aneurysmectomy_and_or_combined_valve_replacement_and_or_repair_and_coronar,[],high,false
tosp_sd827a,pap_artery_transluminal_arterioplasty,[],high,false
tosp_sd827h,pap_heart_balloon_atrial_septostomy,[],high,false
tosp_sd828a,pap_artery_carotid_thrombosis_endarterectomy,[],high,false
tosp_sd828h,pap_heart_cardiac,"[""biopsy""]",med,false
tosp_sd829a,pap_artery_profunda_femoris_stenosis_profundoplasty,[],high,false
tosp_sd829h,pap_heart_heart_transplantation,[],high,false
tosp_sd830a,pap_artery_pulmonary_pulmonary_embolism_pulmonary_embolectomy_using_cardiopulmonary,[],low,true
tosp_sd830h,pap_heart_or_heart_catheterisation_without_coronary_angiography,"[""left"", ""right""]",low,true
tosp_sd831a,pap_advanced_techniques_safari_technique_retrograde_access_long_segment_chronic_tota,[],high,false
tosp_sd833h,pap_heart_lung_cardiopulmonary_perfusion,[],high,false
tosp_sd834h,pap_heart_lung_heart_and_lung_transplantation,[],high,false
tosp_sd835h,pap_heart_atrium_arrhythmia_arrhythmia_surgery,[],high,false
tosp_sd836h,pap_heart_ventricle_arrhythmia_arrhythmia_surgery_heart_ablation_of_arrthymia,"[""percutaneous""]",med,false
tosp_sd837a,pap_arterialisation_aorta_abdominal_aortic_aneurysm_aneurysm_repair,"[""endovascular""]",med,false
tosp_sd838a,pap_artery_pulmonary_stent_placement,"[""endovascular""]",med,false
tosp_sd838h,pap_circuits_or_foci_or_isolation_procedure_involving_1_or_more_atrial_chambers_and,[],low,true
tosp_sd839a,pap_aorta_coarctation_stent_placement,"[""endovascular""]",med,false
tosp_sd839h,pap_heart_mapping_and_ablation_of_ventricular_arrhythmia_circuits_or_foci_including,"[""percutaneous""]",med,false
tosp_sd840a,pap_artery_arterio_venuous_fistula_correction_at_original_site,[],high,false
tosp_sd840h,pap_heart_coronary_graft_angiography,[],low,true
tosp_se700l,pap_lymph_node_radical_excision_clearance,"[""biopsy""]",low,true
tosp_se701l,pap_lymph_node_sentinel_ln_only,"[""biopsy""]",med,false
tosp_se702l,pap_lymph_node_deep,"[""biopsy""]",med,false
tosp_se703l,pap_lymph_node_superficial,"[""biopsy""]",med,false
tosp_se704l,pap_lymph_node_neck_dissection_3_or_less_levels,"[""bilateral""]",high,false
tosp_se705l,pap_lymph_node_neck_dissection_at_least,"[""bilateral""]",low,true
tosp_se706l,pap_lymph_node_neck_dissection_4_5_levels,"[""unilateral""]",high,false
tosp_se707l,pap_lymph_node_dissection,"[""bilateral"", ""unilateral""]",high,false
tosp_se708l,pap_lymph_node_excision,"[""biopsy"", ""minimally_invasive""]",med,false
tosp_se709l,pap_lymphatics_lymphangioma_excision,[],high,false
tosp_se710l,pap_lymph_node_excision_for_mycobacterium_aviare_intracellulare_scrophyllorium,[],high,false
tosp_se711l,pap_lymph_node_deep,"[""biopsy"", ""imaging_guided"", ""percutaneous""]",med,false
tosp_se712l,pap_lymph_node_superficial,"[""biopsy"", ""imaging_guided"", ""percutaneous""]",med,false
tosp_se713l,pap_lymph_node,"[""biopsy""]",med,false
tosp_se714l,pap_lymphatics_and_subcutaneous_tissue_lymphedema_major_excision_and_grafting,[],high,false
tosp_se715l,pap_lymph_node_radical,[],low,true
tosp_se716l,pap_lymph_node_neck_dissection,[],high,false
tosp_se800l,pap_lymph_node_limited_excision,"[""biopsy""]",med,false
tosp_se800m,pap_marrow_for_harvesting_grafting,[],high,false
tosp_se800s,pap_spleen_hypersplenism_massive_enlargement_splenectomy,[],high,false
tosp_se801m,pap_marrow_diagnostic_aspiration,[],high,false
tosp_se801s,pap_spleen_trauma_conservation,[],high,false
tosp_se802s,pap_spleen_trauma_splenectomy,[],high,false
tosp_se803l,pap_lymph_node_neck_dissection_1_3_levels,"[""unilateral""]",high,false
tosp_se803s,pap_spleen_various_non_traumatic_lesions_splenectomy,[],high,false
tosp_se804l,pap_lymph_node_radical_neck_dissection,[],high,false
tosp_se805l,pap_lymph_node_limited_excision,[],high,false
tosp_se806l,pap_lymph_node_radical_excision,[],high,false
tosp_se807l,pap_lymph_node_limited_excision,[],high,false
tosp_se808l,pap_lymph_node_aspiration,"[""biopsy""]",med,false
tosp_se809l,pap_lymph_node_excision,"[""biopsy""]",med,false
tosp_se810l,pap_lymphatics_cystic_hygroma_excision,[],high,false
tosp_se811l,pap_lymphatics_cystic_hygroma_excision,[],high,false
tosp_se812l,pap_lymphatics_cystic_hygroma_excision,[],high,false
tosp_se813l,pap_lymphatics_cystic_hygroma_excision,[],low,true
tosp_se814l,pap_lymphatics_lymphangiectasis_limited_excision,[],high,false
tosp_se815l,pap_lymphatics_lymphangiectasis_radical_excision,[],high,false
tosp_se816l,pap_lymphatics_lymphedema_excision,[],high,false
tosp_se817l,pap_lymphatics_lymphedema_excision,[],high,false
tosp_se818l,pap_lymphatics_lymphedema_excision,[],high,false
tosp_se819l,pap_lymphatics_lymphedema_excision,[],high,false
tosp_se820l,pap_lymphatics_lymphedema_excision,[],high,false
tosp_se821l,pap_lymphatics_lymphedema_lympho_venous_lymphatico_venular_anastomoses,"[""unilateral""]",high,false
tosp_se822l,pap_lymphatics_lymphedema_major_excision_grafting,[],high,false
tosp_se823l,pap_lymphatics_lymphedema_thomson_s_procedure,[],high,false
tosp_sf700b,pap_bile_duct_excision_of_lower_1_3_of_common_bile_duct_but,[],low,true
tosp_sf700c,pap_capsule_endoscopy,[],high,false
tosp_sf700d,pap_bowels_single_double_balloon_enteroscopy_diagnostic,[],high,false
tosp_sf700e,pap_esophagus_stomach_gastroscopy_and_dilatation,[],high,false
tosp_sf700g,pap_mucosal_resection_gallbladder_cholecystitis_cholecystostomy,"[""imaging_guided"", ""percutaneous""]",med,false
tosp_sf700i,pap_oesophagus_stomach_upper_gi_endoscopy,[],low,true
tosp_sf700l,pap_liver_transplant_donation,[],high,false
tosp_sf700m,pap_mouth_defect_mucous_membrane_connective_tissue_graft,[],high,false
tosp_sf700p,pap_pancreas_pseudocyst_abscess_drainage_catheter_insertion,"[""imaging_guided"", ""percutaneous""]",med,false
tosp_sf700r,pap_rectum_perineal_rectosigmoidectomy_for_rectal_prolapse,[],high,false
tosp_sf700s,pap_sacral_nerve_stimulation,[],high,false
tosp_sf701a,pap_abdomen_pelvis_catheter_blockage_catheter_change_catheter_adjustment_check_tube,"[""imaging_guided""]",med,false
tosp_sf701b,pap_bile_ducts_catheter_blockage_catheter_change_catheter_adjustment_check,"[""cholangiogram"", ""imaging_guided""]",med,false
tosp_sf701c,pap_colon_anterior_resection,[],high,false
tosp_sf701d,pap_bowels_single_double_balloon_enteroscopy_therapeutic,[],high,false
tosp_sf701g,pap_gallbladder_tumour_radical_cholecystectomy,[],low,true
tosp_sf701i,pap_intestine_stomach_upper_gi_endoscopy,[],low,true
tosp_sf701l,pap_liver_transplant_donation,[],high,false
tosp_sf701m,pap_mouth_frenal_attachment_release,[],high,false
tosp_sf701p,pap_pancreas_transplant,[],high,false
tosp_sf701r,pap_rectum_resection_rectopexy_for_rectal_prolapse,[],high,false
tosp_sf701s,pap_stomach_gastroesophageal_reflux_fundoplication,[],low,true
tosp_sf701t,pap_tooth_unerupted_partially_erupted_impacted_surgical_exposure,[],high,false
tosp_sf702a,pap_abdomen_pelvis,"[""biopsy"", ""imaging_guided"", ""percutaneous""]",med,false
tosp_sf702b,pap_bile_ducts_stricture_transhepatic_balloon_dilatation,"[""percutaneous""]",med,false
tosp_sf702c,pap_colon_colonoscopy_fibreoptic,"[""biopsy""]",med,false
tosp_sf702d,pap_duodenum_tumour_pancreas_preserving_duodenectomy,[],low,true
tosp_sf702e,pap_esophagus_diverticulum_excision,[],high,false
tosp_sf702g,pap_gallbladder_tumour_radical_cholecystectomy,[],low,true
tosp_sf702i,pap_intestine_bleeding_git_mesenteric_artery_embolisation,[],high,false
tosp_sf702l,pap_liver_transplant_recipient,[],high,false
tosp_sf702m,pap_mouth_intra_oral_tumour_radical_excision,"[""bilateral""]",low,true
tosp_sf702p,pap_pancreas_transplant,[],high,false
tosp_sf702r,pap_rectum_starr_stapled_hemorroidectomy,[],high,false
tosp_sf702s,pap_stomach_obesity_gastric_banding,"[""minimally_invasive""]",med,false
tosp_sf702t,pap_tooth_unerupted_partially_erupted_impacted_surgical_exposure_and_bonding_for_tra,[],high,false
tosp_sf703b,pap_bile_ducts_stricture_transhepatic_biliary_stent_placement,"[""percutaneous""]",med,false
tosp_sf703c,pap_colon_colonoscopy_fibreoptic,"[""biopsy""]",med,false
tosp_sf703e,pap_esophagus_motility_disorder_long_myotomy,[],high,false
tosp_sf703g,pap_gallbladder_cholecystectomy_and_repair_of_cholecysto_enteric_cholecysto_choledoc,[],high,false
tosp_sf703i,pap_intestine_small_bowel_ileostomy_stenosis_revision,[],high,false
tosp_sf703l,pap_liver_abscess_aspiration,"[""imaging_guided"", ""percutaneous""]",med,false
tosp_sf703m,pap_mouth_periodontium_periodontitis_flap_debridement,"[""open""]",low,true
tosp_sf703p,pap_pancreas_duodenum_preserving_pancreatic_head_resection,[],high,false
tosp_sf703r,pap_rectum_ultra_low_anterior_resection,[],low,true
tosp_sf703s,pap_stomach_obesity_sleeve_gastrectomy,[],high,false
tosp_sf703t,pap_teeth_unerupted_partially_erupted_impacted_surgical_exposure,[],high,false
tosp_sf704a,pap_abdomen_laparotomy_trauma_reoperation,[],high,false
tosp_sf704b,pap_bile_ducts_check,"[""cholangiogram""]",med,false
tosp_sf704c,pap_colon_colonoscopy_fibreoptic,[],low,true
tosp_sf704e,pap_esophagus_stomach_colon_gastrointestinal_endoscopy_ablative_treatment,[],high,false
tosp_sf704g,pap_gallbladder_cholecystectomy,"[""cholangiogram""]",low,true
tosp_sf704i,pap_intestine_small_bowel_enterostomy,[],high,false
tosp_sf704l,pap_liver_abscess_drainage_catheter_insertion,"[""imaging_guided"", ""percutaneous""]",med,false
tosp_sf704m,pap_mouth_periodontium_soft_tissue_defect_deformity_gingivoplasty,[],low,true
tosp_sf704p,pap_pancreas_duodenum_preserving_pancreatic_head_resection,[],low,true
